Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
44,42,6,6,39,37,14,Train/14/00014_00007_00009.png
59,59,6,6,54,54,31,Train/31/00031_00021_00023.png
48,43,6,5,43,37,18,Train/18/00018_00034_00016.png
52,47,6,5,47,42,25,Train/25/00025_00014_00015.png
94,88,8,7,86,80,13,Train/13/00013_00048_00026.png
35,35,6,6,30,30,10,Train/10/00010_00018_00006.png
45,45,5,5,40,40,35,Train/35/00035_00026_00016.png
94,98,8,9,86,90,39,Test/04991.png
30,29,6,5,25,24,25,Test/06341.png
41,42,6,6,36,37,7,Train/7/00007_00008_00016.png
51,45,5,5,45,40,26,Train/26/00026_00016_00022.png
34,33,6,5,29,28,0,Train/0/00000_00002_00009.png
64,63,5,6,59,58,2,Train/2/00002_00000_00023.png
34,32,6,5,28,27,1,Train/1/00001_00067_00002.png
44,46,6,6,39,41,38,Train/38/00038_00009_00016.png
35,35,6,6,29,30,23,Train/23/00023_00012_00012.png
34,31,6,5,29,26,4,Train/4/00004_00055_00002.png
72,69,6,6,66,63,33,Train/33/00033_00005_00027.png
31,32,5,6,26,27,38,Train/38/00038_00029_00003.png
38,39,5,6,33,34,12,Train/12/00012_00041_00017.png
39,41,5,5,34,36,3,Train/3/00003_00027_00019.png
40,40,6,6,35,35,7,Test/04738.png
48,46,6,6,43,41,12,Test/04907.png
29,28,6,5,24,23,3,Test/04597.png
43,41,5,6,38,36,10,Train/10/00010_00035_00017.png
39,39,6,5,34,34,0,Test/00243.png
29,29,5,5,24,24,32,Train/32/00032_00007_00006.png
76,71,7,6,70,65,27,Train/27/00027_00004_00028.png
53,47,6,6,47,42,18,Train/18/00018_00006_00011.png
30,34,5,5,25,28,5,Train/5/00005_00060_00013.png
36,35,6,5,31,29,21,Train/21/00021_00007_00004.png
70,64,6,6,64,59,11,Train/11/00011_00039_00026.png
62,67,5,6,57,61,10,Train/10/00010_00042_00028.png
39,39,5,5,34,34,8,Train/8/00008_00036_00010.png
31,34,5,6,26,29,3,Train/3/00003_00040_00008.png
25,26,5,6,20,21,5,Train/5/00005_00058_00000.png
36,35,6,5,31,30,12,Train/12/00012_00026_00009.png
71,70,7,6,65,64,12,Train/12/00012_00024_00024.png
33,33,6,6,28,28,10,Test/08596.png
50,51,5,5,45,46,10,Test/05623.png
56,56,6,6,51,51,18,Train/18/00018_00036_00012.png
33,33,5,6,27,28,7,Train/7/00007_00031_00014.png
91,91,8,8,83,83,12,Train/12/00012_00031_00029.png
87,79,8,7,79,72,25,Test/05624.png
65,65,6,6,60,60,10,Test/09524.png
45,41,5,5,39,35,22,Test/10166.png
83,69,7,6,76,63,13,Test/00530.png
27,31,5,6,22,26,17,Test/10622.png
48,48,5,5,43,43,5,Train/5/00005_00023_00021.png
105,91,10,8,96,83,18,Train/18/00018_00008_00027.png
53,54,6,6,48,49,3,Test/03967.png
36,39,5,6,30,33,12,Train/12/00012_00011_00001.png
29,28,6,5,24,23,35,Train/35/00035_00023_00000.png
55,58,5,5,50,52,38,Train/38/00038_00024_00022.png
30,31,5,6,25,26,8,Test/01131.png
41,42,5,6,36,37,12,Test/08868.png
97,94,9,8,89,86,1,Train/1/00001_00058_00027.png
38,36,5,5,33,31,9,Train/9/00009_00033_00012.png
30,28,6,5,24,23,1,Train/1/00001_00025_00004.png
28,30,5,6,23,25,6,Test/00129.png
39,40,6,6,34,35,4,Train/4/00004_00023_00023.png
39,38,5,6,33,32,13,Train/13/00013_00020_00003.png
40,41,5,6,35,36,1,Train/1/00001_00068_00016.png
27,27,6,6,22,22,7,Train/7/00007_00047_00003.png
30,29,6,5,25,24,8,Train/8/00008_00025_00006.png
39,40,6,6,34,35,38,Train/38/00038_00064_00013.png
31,30,6,5,26,25,5,Train/5/00005_00050_00002.png
53,59,5,5,48,54,1,Train/1/00001_00008_00021.png
52,45,6,5,47,40,13,Train/13/00013_00039_00020.png
33,30,6,5,28,25,22,Train/22/00022_00001_00004.png
42,42,5,5,37,37,38,Train/38/00038_00025_00020.png
40,35,6,5,34,30,25,Train/25/00025_00037_00013.png
52,51,5,6,47,46,13,Train/13/00013_00030_00018.png
26,26,5,5,21,21,17,Train/17/00017_00004_00018.png
30,27,6,5,25,22,13,Train/13/00013_00031_00002.png
33,32,6,5,28,27,7,Train/7/00007_00030_00013.png
68,55,6,6,62,50,10,Train/10/00010_00032_00027.png
29,29,6,6,24,24,17,Train/17/00017_00004_00022.png
56,53,6,5,51,48,36,Test/12353.png
62,62,5,5,57,57,3,Train/3/00003_00018_00023.png
46,46,6,6,41,41,14,Train/14/00014_00011_00009.png
36,34,6,6,30,29,19,Train/19/00019_00003_00005.png
44,42,6,5,38,36,11,Train/11/00011_00043_00015.png
94,87,8,8,85,79,13,Train/13/00013_00059_00010.png
39,40,5,5,34,35,4,Train/4/00004_00058_00016.png
48,88,5,8,43,81,17,Test/08996.png
83,84,7,7,76,77,5,Train/5/00005_00006_00025.png
37,41,5,6,31,36,8,Test/08618.png
46,46,6,6,41,41,10,Test/04143.png
36,36,6,6,31,31,10,Train/10/00010_00010_00011.png
38,37,5,5,33,32,5,Test/10955.png
68,61,6,6,62,56,24,Test/11655.png
31,33,5,6,25,28,34,Train/34/00034_00005_00006.png
26,28,6,6,21,23,17,Test/02907.png
29,28,5,5,24,23,17,Train/17/00017_00024_00002.png
117,107,11,9,107,98,31,Train/31/00031_00016_00029.png
36,37,5,6,31,32,8,Train/8/00008_00016_00011.png
31,30,6,5,26,24,1,Train/1/00001_00010_00002.png
42,43,6,6,37,37,40,Train/40/00040_00006_00007.png
45,42,5,5,40,37,1,Train/1/00001_00023_00024.png
34,34,6,5,29,29,12,Test/10491.png
41,42,6,6,36,37,4,Test/02779.png
31,31,5,5,26,26,8,Train/8/00008_00035_00000.png
45,46,5,6,40,41,10,Train/10/00010_00059_00016.png
27,26,6,5,22,21,3,Train/3/00003_00011_00001.png
84,76,7,6,77,70,18,Train/18/00018_00033_00019.png
32,30,5,5,27,25,31,Test/04006.png
33,34,5,6,28,29,12,Train/12/00012_00051_00001.png
33,36,5,6,28,31,38,Train/38/00038_00043_00003.png
58,59,5,6,53,54,3,Train/3/00003_00020_00028.png
45,44,6,5,40,39,8,Test/07698.png
41,41,5,6,36,36,2,Train/2/00002_00064_00019.png
58,54,5,6,53,49,26,Test/00057.png
29,29,6,5,24,24,7,Train/7/00007_00027_00006.png
34,35,5,5,29,29,26,Train/26/00026_00000_00008.png
53,50,6,5,48,45,2,Test/08213.png
153,131,13,11,140,120,30,Train/30/00030_00002_00029.png
65,64,6,5,60,59,4,Train/4/00004_00057_00024.png
80,83,7,7,72,75,15,Train/15/00015_00013_00029.png
34,36,6,5,29,31,1,Test/03289.png
33,34,5,5,27,29,2,Train/2/00002_00072_00013.png
52,60,5,6,47,55,38,Train/38/00038_00040_00015.png
51,51,6,6,46,46,4,Train/4/00004_00012_00020.png
72,66,7,6,66,60,11,Train/11/00011_00002_00002.png
51,53,5,5,46,47,14,Test/09344.png
36,36,5,6,31,31,13,Train/13/00013_00036_00000.png
69,62,6,5,62,57,18,Train/18/00018_00034_00024.png
54,49,5,5,49,44,23,Train/23/00023_00009_00018.png
98,85,8,7,90,78,11,Train/11/00011_00018_00025.png
77,76,7,7,71,70,4,Test/00238.png
83,77,7,7,76,71,32,Test/05036.png
61,54,6,5,56,49,24,Test/09899.png
35,37,6,6,30,32,6,Train/6/00006_00010_00010.png
59,60,6,6,54,55,7,Train/7/00007_00031_00028.png
61,57,6,6,56,52,11,Train/11/00011_00031_00015.png
73,71,6,6,67,65,4,Test/02314.png
82,91,7,8,75,83,3,Train/3/00003_00006_00027.png
85,85,8,8,78,78,12,Train/12/00012_00024_00028.png
28,31,5,6,23,26,9,Train/9/00009_00019_00006.png
65,60,5,6,59,54,19,Train/19/00019_00005_00023.png
108,106,9,9,99,97,12,Train/12/00012_00052_00011.png
49,43,6,6,44,38,22,Train/22/00022_00009_00015.png
71,71,7,7,65,65,12,Train/12/00012_00003_00024.png
32,31,6,6,26,26,20,Test/09056.png
38,37,5,5,33,32,5,Train/5/00005_00036_00015.png
49,50,5,5,44,45,12,Test/04626.png
43,41,6,6,38,36,13,Test/05401.png
35,35,6,6,30,30,34,Train/34/00034_00012_00012.png
50,47,5,6,45,42,29,Test/08164.png
32,31,6,5,27,26,10,Train/10/00010_00058_00003.png
38,39,6,6,33,34,7,Train/7/00007_00047_00020.png
33,35,5,6,28,30,3,Train/3/00003_00028_00014.png
47,47,5,6,42,42,21,Train/21/00021_00008_00004.png
74,69,7,7,68,62,25,Test/11963.png
51,51,5,5,46,46,7,Train/7/00007_00007_00017.png
56,54,6,6,50,49,2,Train/2/00002_00009_00014.png
34,35,6,6,29,30,33,Train/33/00033_00004_00008.png
27,27,6,6,22,22,2,Train/2/00002_00017_00001.png
59,59,5,5,54,54,12,Train/12/00012_00016_00028.png
30,30,5,5,25,25,38,Train/38/00038_00019_00003.png
146,143,13,12,134,131,16,Train/16/00016_00000_00026.png
68,63,7,5,62,58,7,Test/07214.png
50,48,6,6,45,43,20,Train/20/00020_00002_00017.png
49,49,5,5,44,44,35,Train/35/00035_00009_00019.png
31,31,6,5,26,26,17,Train/17/00017_00027_00008.png
85,85,8,7,78,77,24,Test/00151.png
34,31,6,5,29,26,26,Train/26/00026_00002_00006.png
39,40,6,6,34,35,14,Train/14/00014_00009_00012.png
43,39,5,5,38,34,2,Train/2/00002_00000_00012.png
64,61,6,5,59,56,25,Train/25/00025_00028_00014.png
33,34,6,6,28,29,5,Train/5/00005_00010_00008.png
40,41,5,6,35,36,10,Train/10/00010_00008_00015.png
47,47,6,6,42,42,10,Train/10/00010_00055_00021.png
44,46,5,6,39,41,3,Train/3/00003_00013_00019.png
28,30,5,6,23,25,32,Train/32/00032_00005_00006.png
28,26,6,5,23,21,28,Train/28/00028_00015_00000.png
37,34,5,5,31,29,4,Train/4/00004_00051_00010.png
39,41,5,6,34,36,9,Train/9/00009_00021_00006.png
56,52,5,5,51,46,25,Test/06677.png
29,30,5,6,24,25,13,Train/13/00013_00000_00007.png
29,29,5,5,24,24,35,Train/35/00035_00005_00007.png
51,51,5,5,46,46,9,Test/09903.png
34,34,5,5,29,29,5,Train/5/00005_00025_00016.png
49,49,6,5,44,44,35,Train/35/00035_00028_00022.png
44,46,5,6,39,41,9,Test/08356.png
48,47,5,5,42,41,15,Test/04345.png
59,60,6,5,53,55,15,Test/06281.png
85,78,8,7,77,71,25,Train/25/00025_00001_00013.png
61,64,6,5,55,59,4,Train/4/00004_00016_00028.png
42,40,5,6,36,34,11,Train/11/00011_00011_00002.png
147,132,12,12,135,121,23,Train/23/00023_00011_00029.png
55,54,5,5,50,49,37,Train/37/00037_00000_00028.png
50,48,6,6,44,43,10,Train/10/00010_00046_00023.png
56,57,5,6,51,52,12,Train/12/00012_00062_00020.png
41,40,6,5,36,35,2,Test/10424.png
38,40,5,5,33,35,38,Test/01806.png
57,57,5,5,52,52,15,Train/15/00015_00008_00025.png
34,34,5,6,29,29,31,Train/31/00031_00020_00006.png
30,31,6,6,25,25,34,Test/03853.png
35,36,5,6,29,30,9,Train/9/00009_00005_00013.png
43,42,6,5,38,37,12,Train/12/00012_00060_00004.png
60,62,5,6,55,57,9,Train/9/00009_00016_00025.png
36,37,6,5,31,31,35,Train/35/00035_00031_00018.png
41,42,5,6,36,37,2,Test/09266.png
47,44,5,6,41,38,18,Train/18/00018_00009_00023.png
30,27,6,5,25,22,10,Train/10/00010_00034_00003.png
95,85,8,7,87,78,13,Train/13/00013_00020_00024.png
31,31,6,5,26,26,3,Train/3/00003_00044_00007.png
48,50,6,6,43,44,5,Test/08264.png
37,39,5,6,32,34,38,Train/38/00038_00063_00015.png
64,63,6,5,59,58,25,Train/25/00025_00023_00017.png
39,41,5,5,34,36,12,Train/12/00012_00065_00000.png
28,27,6,6,23,22,35,Train/35/00035_00013_00002.png
41,41,6,5,36,36,10,Train/10/00010_00011_00011.png
38,39,5,6,33,34,17,Train/17/00017_00028_00006.png
31,30,5,5,26,25,38,Test/03509.png
35,33,6,5,30,28,17,Train/17/00017_00021_00009.png
33,34,5,5,28,29,4,Train/4/00004_00030_00008.png
46,45,6,5,41,40,8,Train/8/00008_00011_00019.png
65,56,6,5,60,51,12,Test/01042.png
30,32,5,6,25,27,8,Train/8/00008_00034_00000.png
74,80,6,7,68,73,5,Train/5/00005_00038_00029.png
63,57,5,5,58,52,21,Train/21/00021_00002_00025.png
60,61,6,5,55,56,1,Train/1/00001_00061_00028.png
43,43,5,6,38,38,3,Train/3/00003_00019_00019.png
29,30,5,6,24,25,5,Train/5/00005_00008_00000.png
41,37,5,5,36,31,20,Train/20/00020_00001_00011.png
29,29,6,5,24,24,38,Train/38/00038_00039_00001.png
36,38,5,6,31,33,1,Test/11095.png
47,47,5,5,42,42,2,Train/2/00002_00068_00020.png
62,57,6,5,57,52,30,Train/30/00030_00007_00017.png
55,59,5,6,50,54,6,Train/6/00006_00002_00022.png
58,53,6,6,52,47,13,Train/13/00013_00014_00011.png
115,118,10,10,105,108,34,Train/34/00034_00011_00029.png
41,45,6,6,36,40,8,Test/06016.png
84,74,8,6,77,67,18,Train/18/00018_00007_00017.png
33,33,6,6,28,28,3,Train/3/00003_00001_00009.png
54,49,6,5,48,44,10,Train/10/00010_00031_00024.png
36,35,6,5,31,30,35,Train/35/00035_00039_00008.png
56,51,6,5,51,46,30,Train/30/00030_00007_00015.png
92,83,9,7,84,75,27,Train/27/00027_00005_00028.png
29,29,6,6,24,24,9,Train/9/00009_00025_00001.png
39,36,5,6,33,31,13,Train/13/00013_00060_00004.png
34,34,5,6,28,29,17,Test/02006.png
69,72,6,7,63,66,7,Train/7/00007_00041_00029.png
69,61,6,5,63,56,18,Train/18/00018_00029_00021.png
31,32,5,6,25,26,38,Train/38/00038_00008_00011.png
96,95,8,8,87,87,35,Train/35/00035_00013_00027.png
42,43,5,6,37,38,1,Test/03785.png
30,32,6,6,25,27,9,Train/9/00009_00024_00001.png
30,31,6,5,24,25,1,Train/1/00001_00012_00003.png
36,34,5,6,30,29,36,Train/36/00036_00001_00008.png
32,33,5,6,27,27,2,Test/02266.png
44,44,5,6,39,39,25,Train/25/00025_00024_00007.png
56,57,5,6,51,51,12,Test/09934.png
35,34,5,5,29,29,10,Train/10/00010_00048_00011.png
48,45,5,5,43,39,27,Train/27/00027_00007_00017.png
37,37,6,5,32,32,5,Train/5/00005_00039_00019.png
42,43,6,6,37,38,34,Train/34/00034_00001_00024.png
37,38,5,6,32,33,5,Test/12305.png
49,49,6,6,43,43,4,Train/4/00004_00008_00020.png
34,33,6,5,29,28,38,Train/38/00038_00021_00008.png
68,80,6,7,62,73,33,Test/08162.png
33,33,6,6,28,28,34,Train/34/00034_00012_00006.png
208,191,18,17,191,175,26,Train/26/00026_00000_00029.png
37,36,6,5,32,31,10,Train/10/00010_00030_00017.png
31,32,5,6,26,27,7,Train/7/00007_00036_00006.png
71,71,7,7,65,65,12,Train/12/00012_00036_00020.png
59,62,5,6,53,56,38,Train/38/00038_00005_00025.png
36,37,5,5,31,32,17,Train/17/00017_00017_00005.png
43,44,5,6,38,39,3,Train/3/00003_00018_00014.png
107,94,9,9,98,86,19,Train/19/00019_00000_00020.png
52,51,6,6,47,46,33,Train/33/00033_00002_00018.png
35,35,5,6,30,30,7,Train/7/00007_00013_00008.png
34,35,5,5,29,30,10,Train/10/00010_00029_00014.png
37,38,5,6,32,33,10,Test/01287.png
26,29,5,6,21,24,7,Test/02398.png
41,42,5,6,36,37,18,Train/18/00018_00015_00002.png
93,83,9,7,84,76,13,Train/13/00013_00059_00003.png
25,25,5,5,20,20,13,Train/13/00013_00000_00000.png
94,89,8,8,86,82,12,Train/12/00012_00029_00029.png
32,37,5,6,27,32,15,Train/15/00015_00007_00012.png
46,41,6,6,41,36,26,Train/26/00026_00004_00011.png
58,56,5,6,53,51,24,Train/24/00024_00002_00006.png
72,72,7,7,66,66,4,Train/4/00004_00057_00025.png
80,75,8,6,73,69,25,Test/10553.png
64,58,5,6,59,53,11,Test/00935.png
60,62,6,6,55,57,14,Test/01766.png
42,43,5,6,37,38,10,Train/10/00010_00049_00019.png
68,61,7,6,62,56,21,Train/21/00021_00006_00024.png
36,37,6,6,31,32,12,Test/03903.png
29,35,5,6,24,30,15,Train/15/00015_00014_00004.png
44,40,6,6,39,35,13,Train/13/00013_00012_00008.png
54,52,6,6,49,47,24,Train/24/00024_00002_00000.png
39,39,6,5,34,34,9,Test/09662.png
46,45,5,5,41,40,30,Test/07461.png
33,34,5,6,28,29,5,Train/5/00005_00021_00007.png
73,74,6,7,67,68,1,Train/1/00001_00043_00024.png
42,42,6,6,37,37,7,Train/7/00007_00038_00016.png
35,34,6,6,29,29,5,Train/5/00005_00061_00014.png
45,40,6,5,40,35,11,Train/11/00011_00033_00011.png
38,34,5,5,33,29,13,Train/13/00013_00065_00006.png
28,29,6,6,22,23,9,Train/9/00009_00048_00005.png
33,32,6,5,28,27,4,Train/4/00004_00043_00008.png
28,28,6,6,23,23,1,Train/1/00001_00064_00003.png
40,37,5,6,35,32,13,Train/13/00013_00010_00008.png
74,67,7,6,68,61,13,Train/13/00013_00043_00025.png
35,36,5,5,30,31,22,Train/22/00022_00005_00007.png
37,34,6,5,32,29,25,Train/25/00025_00043_00003.png
35,32,6,5,30,27,10,Train/10/00010_00002_00007.png
47,48,5,6,42,43,26,Test/07593.png
37,38,6,6,32,33,14,Train/14/00014_00004_00000.png
76,74,6,7,70,68,13,Train/13/00013_00054_00008.png
39,38,6,5,34,33,13,Train/13/00013_00053_00002.png
30,33,5,6,25,28,17,Train/17/00017_00029_00009.png
50,50,6,5,45,45,1,Test/04352.png
61,71,5,7,56,65,39,Train/39/00039_00002_00019.png
34,34,6,6,29,29,8,Train/8/00008_00045_00004.png
50,47,5,6,45,41,18,Train/18/00018_00039_00012.png
97,85,9,8,89,78,11,Train/11/00011_00018_00024.png
28,30,5,5,23,25,38,Test/06527.png
49,49,6,6,44,44,33,Train/33/00033_00013_00010.png
36,37,6,6,30,32,0,Train/0/00000_00006_00001.png
53,53,6,5,47,48,40,Train/40/00040_00011_00020.png
36,36,6,6,31,31,16,Train/16/00016_00011_00016.png
28,28,5,5,23,23,30,Test/11435.png
58,55,5,5,53,50,13,Train/13/00013_00071_00025.png
40,39,6,6,34,33,2,Train/2/00002_00057_00013.png
81,72,8,6,74,66,11,Test/11990.png
42,45,5,5,36,39,17,Train/17/00017_00031_00020.png
59,59,6,6,54,54,7,Train/7/00007_00038_00025.png
41,38,6,5,36,33,23,Test/08761.png
71,71,6,6,65,65,1,Test/03878.png
43,43,5,5,38,38,7,Train/7/00007_00014_00009.png
33,33,6,6,28,28,6,Test/00459.png
53,50,6,5,48,45,23,Test/05736.png
52,53,5,5,47,48,3,Train/3/00003_00034_00022.png
50,49,6,5,45,44,1,Test/06721.png
33,36,5,6,28,31,1,Test/08461.png
35,37,6,6,30,32,38,Train/38/00038_00026_00028.png
31,28,6,5,26,23,5,Test/06372.png
110,109,10,9,101,100,12,Test/01933.png
52,49,6,5,47,44,26,Train/26/00026_00001_00014.png
72,60,7,5,66,55,25,Train/25/00025_00018_00023.png
112,109,9,10,103,100,2,Train/2/00002_00038_00029.png
37,45,5,6,32,40,1,Train/1/00001_00028_00014.png
37,35,6,5,32,29,8,Train/8/00008_00021_00016.png
107,97,10,8,98,89,27,Train/27/00027_00005_00029.png
36,33,5,6,31,28,13,Train/13/00013_00006_00011.png
90,87,8,8,82,79,13,Train/13/00013_00005_00026.png
33,33,6,6,28,28,10,Train/10/00010_00041_00010.png
50,44,6,6,45,39,25,Train/25/00025_00025_00015.png
52,52,5,5,47,47,18,Train/18/00018_00038_00012.png
51,47,5,5,46,42,17,Train/17/00017_00021_00022.png
43,42,5,5,38,37,19,Train/19/00019_00003_00015.png
47,47,5,5,42,42,9,Train/9/00009_00025_00020.png
39,37,5,5,34,32,4,Train/4/00004_00051_00012.png
52,50,6,6,47,45,24,Train/24/00024_00003_00002.png
122,121,11,10,112,111,12,Test/09232.png
38,39,6,5,33,33,35,Train/35/00035_00017_00007.png
38,39,5,5,33,34,35,Train/35/00035_00028_00013.png
46,46,5,5,41,41,7,Train/7/00007_00046_00029.png
74,73,7,7,68,67,9,Train/9/00009_00001_00026.png
35,41,6,5,30,36,15,Train/15/00015_00015_00011.png
32,30,6,6,26,25,5,Test/04446.png
54,61,6,6,49,56,33,Train/33/00033_00016_00025.png
39,40,5,6,34,35,3,Test/09870.png
59,59,6,6,54,54,10,Train/10/00010_00008_00023.png
26,25,5,5,21,20,25,Train/25/00025_00009_00000.png
94,100,8,9,86,92,14,Train/14/00014_00020_00021.png
33,34,5,6,27,28,38,Train/38/00038_00021_00007.png
46,45,6,6,41,40,3,Train/3/00003_00044_00019.png
50,45,5,5,44,40,25,Train/25/00025_00036_00014.png
27,25,5,5,21,20,42,Train/42/00042_00005_00001.png
60,60,5,6,55,54,12,Test/10080.png
84,80,7,8,77,73,31,Train/31/00031_00016_00026.png
57,56,5,5,52,51,12,Test/06052.png
79,80,7,8,72,73,5,Train/5/00005_00017_00025.png
32,33,5,5,27,28,8,Train/8/00008_00038_00009.png
88,83,8,8,81,75,25,Train/25/00025_00041_00022.png
40,39,6,5,35,34,0,Train/0/00000_00000_00013.png
44,43,6,5,39,38,9,Train/9/00009_00040_00013.png
29,29,6,6,24,24,16,Train/16/00016_00004_00004.png
82,76,7,7,75,70,1,Train/1/00001_00014_00027.png
56,56,5,5,51,51,36,Train/36/00036_00012_00015.png
43,40,6,5,37,34,13,Test/09250.png
50,50,6,5,45,45,1,Train/1/00001_00002_00007.png
30,34,6,6,24,28,33,Train/33/00033_00015_00006.png
45,48,5,6,40,43,16,Train/16/00016_00012_00022.png
55,57,6,6,50,52,16,Train/16/00016_00000_00004.png
31,32,6,6,26,27,12,Train/12/00012_00017_00000.png
41,42,6,6,36,37,6,Train/6/00006_00000_00014.png
47,48,5,5,42,43,4,Test/10380.png
111,111,10,10,102,101,18,Train/18/00018_00024_00028.png
85,74,7,6,78,68,25,Train/25/00025_00005_00025.png
36,36,5,5,31,31,5,Train/5/00005_00055_00012.png
70,71,6,6,64,65,12,Test/12083.png
31,31,6,5,26,26,15,Train/15/00015_00004_00004.png
27,28,5,6,22,23,16,Train/16/00016_00005_00000.png
39,39,6,6,34,34,7,Train/7/00007_00022_00008.png
55,51,6,5,50,46,3,Train/3/00003_00042_00025.png
37,35,5,5,32,30,10,Train/10/00010_00002_00014.png
35,35,6,5,30,30,35,Train/35/00035_00002_00007.png
41,42,6,6,36,37,8,Train/8/00008_00031_00017.png
51,51,5,6,46,46,6,Train/6/00006_00004_00022.png
47,46,6,5,42,41,5,Train/5/00005_00014_00020.png
41,42,6,6,36,37,30,Train/30/00030_00009_00001.png
39,39,6,5,34,34,14,Train/14/00014_00013_00003.png
47,49,6,6,42,43,42,Train/42/00042_00000_00020.png
62,62,5,5,57,57,12,Test/11013.png
43,47,5,6,38,42,5,Train/5/00005_00034_00024.png
35,37,5,6,30,31,7,Train/7/00007_00033_00011.png
31,31,5,5,26,26,8,Train/8/00008_00004_00005.png
29,38,5,6,24,33,17,Train/17/00017_00013_00010.png
37,38,5,6,32,33,35,Test/11387.png
44,46,5,6,39,40,28,Train/28/00028_00013_00004.png
62,56,5,6,57,51,13,Train/13/00013_00040_00021.png
35,35,6,6,30,30,22,Train/22/00022_00000_00001.png
30,32,5,6,25,27,5,Train/5/00005_00057_00001.png
69,71,6,7,63,65,33,Train/33/00033_00010_00029.png
54,54,5,5,49,49,12,Test/08535.png
37,40,5,6,32,35,9,Train/9/00009_00041_00020.png
40,38,5,5,35,33,31,Train/31/00031_00009_00008.png
118,111,11,10,108,102,33,Train/33/00033_00013_00029.png
41,40,6,6,36,35,37,Train/37/00037_00003_00015.png
37,33,6,6,32,28,2,Train/2/00002_00000_00004.png
34,34,6,5,29,29,10,Train/10/00010_00007_00006.png
33,33,5,5,28,28,1,Train/1/00001_00009_00008.png
30,32,6,6,25,26,34,Train/34/00034_00005_00004.png
40,40,6,6,35,35,2,Test/05038.png
56,56,6,6,51,51,1,Train/1/00001_00073_00016.png
33,35,5,6,28,30,36,Train/36/00036_00007_00016.png
41,43,6,6,36,38,3,Train/3/00003_00036_00017.png
93,84,9,8,85,77,23,Train/23/00023_00008_00022.png
37,40,6,5,32,35,7,Train/7/00007_00034_00015.png
82,83,7,8,75,76,2,Train/2/00002_00057_00027.png
39,34,5,5,34,29,21,Train/21/00021_00004_00011.png
68,69,6,7,62,63,4,Test/05876.png
35,36,5,6,30,31,7,Train/7/00007_00007_00006.png
46,46,6,5,41,41,12,Train/12/00012_00051_00020.png
32,32,5,5,27,27,4,Train/4/00004_00030_00005.png
50,44,6,6,45,39,11,Train/11/00011_00000_00017.png
50,51,5,6,45,45,37,Train/37/00037_00000_00025.png
49,48,6,5,44,43,2,Test/03519.png
59,55,5,5,54,50,18,Train/18/00018_00002_00022.png
47,42,5,5,42,37,30,Train/30/00030_00008_00017.png
38,38,5,5,33,33,10,Train/10/00010_00012_00013.png
49,46,5,5,44,41,11,Train/11/00011_00024_00017.png
43,42,6,5,38,37,5,Train/5/00005_00014_00017.png
50,50,5,5,45,45,4,Test/11416.png
45,42,6,5,40,37,11,Train/11/00011_00008_00001.png
35,39,5,6,30,34,5,Test/07587.png
32,30,6,6,27,25,18,Train/18/00018_00011_00004.png
44,45,6,6,39,40,13,Test/03041.png
53,50,6,6,48,45,9,Train/9/00009_00000_00022.png
33,33,6,5,27,27,7,Test/07029.png
57,51,5,5,52,46,11,Train/11/00011_00040_00016.png
29,29,5,5,24,24,10,Test/05905.png
36,36,5,5,31,31,10,Train/10/00010_00056_00013.png
41,41,5,5,36,36,3,Train/3/00003_00005_00019.png
40,39,6,6,35,34,10,Test/02137.png
36,39,5,6,31,34,41,Train/41/00041_00001_00017.png
47,41,5,5,42,36,25,Train/25/00025_00035_00017.png
33,38,5,5,28,33,13,Test/04219.png
31,39,6,6,26,34,17,Train/17/00017_00036_00027.png
26,26,6,5,21,21,3,Train/3/00003_00030_00000.png
42,43,5,5,37,38,38,Train/38/00038_00032_00015.png
31,33,6,6,26,27,15,Train/15/00015_00004_00005.png
28,28,5,5,23,23,5,Test/01231.png
31,32,5,6,26,27,4,Train/4/00004_00030_00003.png
63,63,5,5,58,58,12,Train/12/00012_00003_00023.png
43,80,5,8,38,73,17,Test/06371.png
53,53,6,6,48,48,4,Test/09263.png
30,31,5,6,25,26,38,Train/38/00038_00018_00007.png
85,86,7,8,78,79,12,Train/12/00012_00043_00027.png
27,28,5,6,22,23,3,Train/3/00003_00026_00002.png
31,29,6,5,25,24,32,Train/32/00032_00001_00006.png
41,43,6,6,36,37,38,Train/38/00038_00007_00013.png
40,41,5,6,35,36,23,Train/23/00023_00009_00005.png
27,28,5,5,22,23,38,Train/38/00038_00000_00003.png
38,38,6,6,33,33,31,Train/31/00031_00011_00009.png
30,30,6,6,25,25,4,Train/4/00004_00023_00003.png
27,27,6,6,22,22,16,Train/16/00016_00012_00000.png
63,67,5,6,58,61,38,Train/38/00038_00039_00027.png
32,32,6,6,27,27,4,Train/4/00004_00023_00007.png
31,33,6,6,25,27,5,Train/5/00005_00034_00007.png
61,61,6,6,56,55,4,Train/4/00004_00046_00023.png
